title,manufacturer,length,size category,year built,file_name
dufour safari,dufour,8.25,[7.5-8.5),1973,0dfe7efcfcfc0800.jpg
dufour safari,dufour,8.25,[7.5-8.5),1973,ffffe77e3c0000c0.jpg
dufour 29,dufour,8.95,[8.5-9.5),1978,00ffffffff000000.jpg
beneteau first 50,beneteau,14.99,[14.5-15.5),2007,feecccccccdc9cdc.jpg
beneteau first 50,beneteau,14.99,[14.5-15.5),2007,ffffffff0c000000.jpg
spirit yachts 72 ft,spirit yachts,22.0,[21.5-22.5),2003,07878787fffb8202.jpg
spirit yachts 72 ft,spirit yachts,22.0,[21.5-22.5),2003,3070737fff800000.jpg
spirit yachts 72 ft,spirit yachts,22.0,[21.5-22.5),2003,c3c3c3c3ffc18180.jpg
spirit yachts 72 ft,spirit yachts,22.0,[21.5-22.5),2003,f4f8f0fcff010000.jpg
spirit yachts 72 ft,spirit yachts,22.0,[21.5-22.5),2003,ffff7f00be000103.jpg
etap yachting etap 23i hubkiel,etap,6.84,[6.5-7.5),1991,ff0efff87c494060.jpg
etap yachting etap 23i hubkiel,etap,6.84,[6.5-7.5),1991,ffff0fc01f110184.jpg
etap yachting etap 23i hubkiel,etap,6.84,[6.5-7.5),1991,ffffffff01080000.jpg
beneteau oceanis 343 clipper,beneteau,10.38,[9.5-10.5),2007,1f0f1f4fc0d80909.jpg
beneteau oceanis 343 clipper,beneteau,10.38,[9.5-10.5),2007,77befef4104100c0.jpg
beneteau oceanis 41.1,beneteau,11.97,[11.5-12.5),2017,fefc00c8cc6e2727.jpg
beneteau oceanis 41.1,beneteau,11.97,[11.5-12.5),2017,ffff83818183ffff.jpg
jeanneau melody,jeanneau,10.1,[9.5-10.5),1979,f1ff1f7fdc8c80c0.jpg
jeanneau melody,jeanneau,10.1,[9.5-10.5),1979,f9ff7f7fdc8e8000.jpg
north wind yachts 36,north wind,10.82,[10.5-11.5),1984,0001213f7e7e7e7c.jpg
vagabond 47,vagabond,14.33,[13.5-14.5),1993,7fff1fc7fe8800c0.jpg
vagabond 47,vagabond,14.33,[13.5-14.5),1993,c5eff9333fa09c87.jpg
kruger werft lacustre 261,lacustre,9.5,[8.5-9.5),2004,7f7f5e784c6262e3.jpg
kruger werft lacustre 261,lacustre,9.5,[8.5-9.5),2004,fcfc8c9d0080c1ff.jpg
bavaria cruiser 34,bavaria,9.99,[9.5-10.5),2021,0000507effff81c1.jpg
bavaria cruiser 34,bavaria,9.99,[9.5-10.5),2021,7b1a00007c7e03ff.jpg
bavaria cruiser 34,bavaria,9.99,[9.5-10.5),2021,ef6300007efe81e1.jpg
bavaria cruiser 34,bavaria,9.99,[9.5-10.5),2021,ff080038fef18187.jpg
bavaria cruiser 34,bavaria,9.99,[9.5-10.5),2021,ffff7100003e80ae.jpg
bavaria cruiser 34,bavaria,9.99,[9.5-10.5),2021,ffff7c00003e0004.jpg
bavaria cruiser 34,bavaria,9.99,[9.5-10.5),2021,ffffff0000600003.jpg
elan marine elan 344 impression,elan,10.46,[9.5-10.5),2011,ffffea000e7e0001.jpg
friendship yacht company 33,friendship yacht company,10.25,[9.5-10.5),1994,ff7f3f037c0041f1.jpg
friendship yacht company 33,friendship yacht company,10.25,[9.5-10.5),1994,ffefe7c980230000.jpg
friendship yacht company 33,friendship yacht company,10.25,[9.5-10.5),1994,fffff00d00030300.jpg
friendship yacht company 33,friendship yacht company,10.25,[9.5-10.5),1994,ffffff1818000000.jpg
friendship yacht company 33,friendship yacht company,10.25,[9.5-10.5),1994,ffffffffe3000000.jpg
dehler optima 92,dehler,9.2,[8.5-9.5),1976,fe7f1c7efec0e0c3.jpg
bavaria 46 cruiser - 2006,bavaria,14.4,[13.5-14.5),2006,fff3fcbe9e060001.jpg
bavaria 46 cruiser - 2006,bavaria,14.4,[13.5-14.5),2006,ffff380f1e7c7040.jpg
hallberg-rassy monsun 31,hallberg-rassy,9.36,[8.5-9.5),1980,1cefc4ff8180f000.jpg
hallberg-rassy monsun 31,hallberg-rassy,9.36,[8.5-9.5),1980,3f1b437c7f003d0f.jpg
hallberg-rassy monsun 31,hallberg-rassy,9.36,[8.5-9.5),1980,7e7d7ffd3d792100.jpg
hallberg-rassy monsun 31,hallberg-rassy,9.36,[8.5-9.5),1980,f0fcfcfeff110000.jpg
hallberg-rassy monsun 31,hallberg-rassy,9.36,[8.5-9.5),1980,ffffeb31381f0000.jpg
hallberg-rassy monsun 31,hallberg-rassy,9.36,[8.5-9.5),1980,ffffffffbf8f8000.jpg
dufour nautitech 435,dufour,13.25,[12.5-13.5),1996,ffffeffe7e700000.jpg
dufour nautitech 435,dufour,13.25,[12.5-13.5),1996,fffff43c6c400000.jpg
hanse 445,hanse,13.4,[12.5-13.5),2012,121091017ff181df.jpg
hanse 445,hanse,13.4,[12.5-13.5),2012,bfbfbfb384c8d871.jpg
hanse 445,hanse,13.4,[12.5-13.5),2012,ffffdfef1f0081c7.jpg
hanse 445,hanse,13.4,[12.5-13.5),2012,ffffe50181000001.jpg
hanse 445,hanse,13.4,[12.5-13.5),2012,ffffffff7f000000.jpg
spirit 28,spirit,8.5,[7.5-8.5),1979,0001ff7f0700bfff.jpg
spirit 28,spirit,8.5,[7.5-8.5),1979,20a7677c7e7ef800.jpg
spirit 28,spirit,8.5,[7.5-8.5),1979,991e7efe7c3a1e00.jpg
spirit 28,spirit,8.5,[7.5-8.5),1979,c8fd0f1f7e8c7800.jpg
leopard 40,leopard,12.19,[11.5-12.5),2020,fff2c4367e060000.jpg
leopard 40,leopard,12.19,[11.5-12.5),2020,ffff039e7e000000.jpg
leopard 40,leopard,12.19,[11.5-12.5),2020,ffff370e3e000000.jpg
de kloet fellowship 27,fellowship,8.2,[7.5-8.5),1973,ffff7f3f3e000000.jpg
de kloet fellowship 27,fellowship,8.2,[7.5-8.5),1973,ffff7f7f00000040.jpg
lagoon 400,lagoon,11.97,[11.5-12.5),2012,fffffffe47000000.jpg
wasa 55,wasa,13.5,[12.5-13.5),1978,ffbf5f0f1d310383.jpg
wasa 55,wasa,13.5,[12.5-13.5),1978,ffff0cfff79e8000.jpg
wasa 55,wasa,13.5,[12.5-13.5),1978,fffffffd0000000c.jpg
wasa 55,wasa,13.5,[12.5-13.5),1978,ffffffff1f000000.jpg
wasa 55,wasa,13.5,[12.5-13.5),1978,ffffffffe0000000.jpg
saffier se 33 ud,saffier,9.6,[9.5-10.5),2021,c0909fcb3f8780ff.jpg
quorning dragonfly 920 c,dragonfly,9.2,[8.5-9.5),2002,ffffffc702000c00.jpg
hallberg-rassy wingakryssare klassiker,hallberg-rassy,8.64,[8.5-9.5),1952,3000213f8081ffff.jpg
hallberg-rassy wingakryssare klassiker,hallberg-rassy,8.64,[8.5-9.5),1952,8187f3fc7f1f0700.jpg
hallberg-rassy wingakryssare klassiker,hallberg-rassy,8.64,[8.5-9.5),1952,f8f8f8e4ff3c0000.jpg
sirena yachts azuree 33,sirena yachts,9.99,[9.5-10.5),2013,fffc387ec0c10000.jpg
sirena yachts azuree 33,sirena yachts,9.99,[9.5-10.5),2013,fffd7070c0e60000.jpg
sirena yachts azuree 33,sirena yachts,9.99,[9.5-10.5),2013,ffffc080e6fe0000.jpg
lagoon 450f,lagoon,13.96,[13.5-14.5),2011,0000ffffffed0000.jpg
lagoon 450f,lagoon,13.96,[13.5-14.5),2011,1430380c3c7c7c08.jpg
lagoon 450f,lagoon,13.96,[13.5-14.5),2011,3fffffff07181c00.jpg
lagoon 450f,lagoon,13.96,[13.5-14.5),2011,7e7e7e5a18180000.jpg
lagoon 450f,lagoon,13.96,[13.5-14.5),2011,7e7e7e7e7e7c4044.jpg
lagoon 450f,lagoon,13.96,[13.5-14.5),2011,c3c187e7efc3c3ff.jpg
lagoon 450f,lagoon,13.96,[13.5-14.5),2011,f0f0d8ffff0180ff.jpg
lagoon 450f,lagoon,13.96,[13.5-14.5),2011,ffffff181c381800.jpg
contest 50cs,contest,14.99,[14.5-15.5),2009,00fffffffbf8ff00.jpg
contest 50cs,contest,14.99,[14.5-15.5),2009,070f303f3507073f.jpg
contest 50cs,contest,14.99,[14.5-15.5),2009,7c7e4e023a7c387e.jpg
contest 50cs,contest,14.99,[14.5-15.5),2009,9fa0038080d8e6e7.jpg
contest 50cs,contest,14.99,[14.5-15.5),2009,fd70fcc2fcf9e078.jpg
contest 50cs,contest,14.99,[14.5-15.5),2009,ff1fffff5b038303.jpg
contest 50cs,contest,14.99,[14.5-15.5),2009,ff3f1f0e3e810103.jpg
contest 50cs,contest,14.99,[14.5-15.5),2009,fffff3ad03000103.jpg
contest 50cs,contest,14.99,[14.5-15.5),2009,ffffffff00000000.jpg
elan 43-3,elan,13.33,[12.5-13.5),1989,001eff0f7e7e0000.jpg
elan 43-3,elan,13.33,[12.5-13.5),1989,fff9fffe3c780000.jpg
6 kr de dood,de dood,10.18,[9.5-10.5),1965,ff7fe2c188ff3f00.jpg
6 kr de dood,de dood,10.18,[9.5-10.5),1965,ffff004807132303.jpg
6 kr de dood,de dood,10.18,[9.5-10.5),1965,ffffff007fc0c080.jpg
schokker 1600,schokker,15.65,[15.5-16.5),1992,ffffff1818000000.jpg
schokker 1600,schokker,15.65,[15.5-16.5),1992,ffffffff18000000.jpg
schokker 1600,schokker,15.65,[15.5-16.5),1992,ffffffff18180000.jpg
van de stadt helena 35,van de stadt,10.5,[9.5-10.5),2006,ff7ffffc10810000.jpg
van de stadt helena 35,van de stadt,10.5,[9.5-10.5),2006,ffffff7c730180c0.jpg
beneteau oceanis 351,beneteau,10.5,[9.5-10.5),1996,ffc0773f87a390c0.jpg
cheoy lee -1,cheoy lee,12.11,[11.5-12.5),1968,0f3b7f3f9ede1c00.jpg
cheoy lee -1,cheoy lee,12.11,[11.5-12.5),1968,c0fff7df1f3984e0.jpg
cheoy lee -1,cheoy lee,12.11,[11.5-12.5),1968,c8df040030f1e4c4.jpg
e cume de mer mallard,mallard,8.0,[7.5-8.5),1975,ffff81bc18002000.jpg
e cume de mer mallard,mallard,8.0,[7.5-8.5),1975,ffffff8079000000.jpg
finnclipper 35,finnclipper,10.5,[9.5-10.5),1975,e9ffffffff1e0000.jpg
finnclipper 35,finnclipper,10.5,[9.5-10.5),1975,f7710e000001fbff.jpg
finnclipper 35,finnclipper,10.5,[9.5-10.5),1975,ffffff787e080000.jpg
finnclipper 35,finnclipper,10.5,[9.5-10.5),1975,ffffffcf00000300.jpg
finnclipper 35,finnclipper,10.5,[9.5-10.5),1975,ffffffffff000000.jpg
cr yachts 480 ds,cr yachts,14.58,[14.5-15.5),2014,0303f3fff97e3e00.jpg
cr yachts 480 ds,cr yachts,14.58,[14.5-15.5),2014,82e0e0bffe0208ce.jpg
cr yachts 480 ds,cr yachts,14.58,[14.5-15.5),2014,c384c77bfe7a3e0b.jpg
cr yachts 480 ds,cr yachts,14.58,[14.5-15.5),2014,ffffefffef280000.jpg
bavaria 41 exclusive,bavaria,12.7,[12.5-13.5),1996,ffffffc2007e7e00.jpg
hallberg-rassy mistress 32,hallberg-rassy,9.7,[9.5-10.5),1974,fcbefffffe800000.jpg
dufour 36 classic,dufour,11.02,[10.5-11.5),2002,bfffffff7e000080.jpg
jeanneau sun odyssey 45 ds,jeanneau,13.41,[12.5-13.5),2009,000001dfffff0000.jpg
jeanneau sun odyssey 45 ds,jeanneau,13.41,[12.5-13.5),2009,0040107ffffe0000.jpg
jeanneau sun odyssey 45 ds,jeanneau,13.41,[12.5-13.5),2009,20f0eefe9e98f060.jpg
jeanneau sun odyssey 45 ds,jeanneau,13.41,[12.5-13.5),2009,c0e7efffc97e0000.jpg
jeanneau sun odyssey 45 ds,jeanneau,13.41,[12.5-13.5),2009,c79f70782c0071e7.jpg
jeanneau sun odyssey 45 ds,jeanneau,13.41,[12.5-13.5),2009,f8ffffff43180800.jpg
jeanneau sun odyssey 45 ds,jeanneau,13.41,[12.5-13.5),2009,ff1f00008f7ff8c0.jpg
jeanneau sun odyssey 45 ds,jeanneau,13.41,[12.5-13.5),2009,fffeff0f00000000.jpg
jeanneau sun odyssey 45 ds,jeanneau,13.41,[12.5-13.5),2009,ffff7d7dfc000004.jpg
jeanneau sun odyssey 45 ds,jeanneau,13.41,[12.5-13.5),2009,ffffc6001c3c9cc8.jpg
jeanneau sun odyssey 45 ds,jeanneau,13.41,[12.5-13.5),2009,ffffffff00000000.jpg
jeanneau sun odyssey 45 ds,jeanneau,13.41,[12.5-13.5),2009,ffffffff00000301.jpg
wagner mini ahab,wagner,5.5,[4.5-5.5),1979,0cfffffffcfb0000.jpg
wagner mini ahab,wagner,5.5,[4.5-5.5),1979,6f7fcf470b818000.jpg
wagner mini ahab,wagner,5.5,[4.5-5.5),1979,ff7c7cb73f792101.jpg
wagner mini ahab,wagner,5.5,[4.5-5.5),1979,ffbcffff8981819c.jpg
wagner mini ahab,wagner,5.5,[4.5-5.5),1979,ffffff8e08000000.jpg
wagner mini ahab,wagner,5.5,[4.5-5.5),1979,ffffffff0c000000.jpg
bavaria 44,bavaria,13.41,[12.5-13.5),2002,f9fdff3c18007c3c.jpg
beneteau first 18 se,beneteau,5.55,[5.5-6.5),2022,001cfefefc9cc480.jpg
beneteau first 18 se,beneteau,5.55,[5.5-6.5),2022,00f8fefefef03c2c.jpg
beneteau first 18 se,beneteau,5.55,[5.5-6.5),2022,70f0fefcf8e00000.jpg
beneteau first 18 se,beneteau,5.55,[5.5-6.5),2022,7f686f7f3f0f0000.jpg
beneteau first 18 se,beneteau,5.55,[5.5-6.5),2022,ffffff0703303000.jpg
finnsailer 34,finnsailer,10.48,[9.5-10.5),1979,3c081f1e1cbfffc0.jpg
finnsailer 34,finnsailer,10.48,[9.5-10.5),1979,fffff10239010101.jpg
apache 37 sparkmann &amp; stephens,apache,11.3,[10.5-11.5),1968,fd197cfefe0c0001.jpg
apache 37 sparkmann &amp; stephens,apache,11.3,[10.5-11.5),1968,fff0007e3f7c0081.jpg
apache 37 sparkmann &amp; stephens,apache,11.3,[10.5-11.5),1968,fffe003d1f212100.jpg
jeanneau sun odyssey 35,jeanneau,10.75,[10.5-11.5),2003,bf21ffff06010103.jpg
jeanneau sun odyssey 35,jeanneau,10.75,[10.5-11.5),2003,ffffbfb901078f87.jpg
beneteau oceanis 46.1,beneteau,14.61,[14.5-15.5),2020,ff7f0fff7f060000.jpg
beneteau oceanis 46.1,beneteau,14.61,[14.5-15.5),2020,ffff03007f220000.jpg
elan 40 impression,elan,11.9,[11.5-12.5),2015,383c3c1c3c7c3c00.jpg
elan 40 impression,elan,11.9,[11.5-12.5),2015,fffff864383f0200.jpg
elan 295,elan,9.48,[8.5-9.5),1998,ffff337e7e200000.jpg
elan 295,elan,9.48,[8.5-9.5),1998,ffffdf7e1e000000.jpg
elan 295,elan,9.48,[8.5-9.5),1998,fffffc800000f0fe.jpg
elan 295,elan,9.48,[8.5-9.5),1998,fffffffe00000000.jpg
elan 295,elan,9.48,[8.5-9.5),1998,fffffffec0000000.jpg
latitude 46 tofinou 10 c,tofinou,9.99,[9.5-10.5),2019,bf3fff7c60800000.jpg
latitude 46 tofinou 10 c,tofinou,9.99,[9.5-10.5),2019,df3ffcfc3c3c1c00.jpg
latitude 46 tofinou 10 c,tofinou,9.99,[9.5-10.5),2019,ffffd3ff3f010000.jpg
latitude 46 tofinou 10 c,tofinou,9.99,[9.5-10.5),2019,ffffe6fe7e000880.jpg
sparkman and stephens 57,sparkman and stephens,17.37,[16.5-17.5),1967,f0f3e3f3f3f20000.jpg
sparkman and stephens 57,sparkman and stephens,17.37,[16.5-17.5),1967,f8f8f8f9f9fb4000.jpg
bavaria c57,bavaria,17.37,[16.5-17.5),2024,007e7efeede0e860.jpg
bavaria 56 cruiser,bavaria,17.07,[16.5-17.5),2015,df07113030111fff.jpg
bavaria 56 cruiser,bavaria,17.07,[16.5-17.5),2015,fdffeffa3e7d1000.jpg
jeanneau sun odyssey 54 ds a/c,jeanneau,16.46,[15.5-16.5),2007,fffff30700004060.jpg
hanse 388,hanse,11.4,[10.5-11.5),2024,ffffffff80000000.jpg
latini marine protype 52,latini marine,15.85,[15.5-16.5),2002,3f9f9f8fcfc7e7c7.jpg
latini marine protype 52,latini marine,15.85,[15.5-16.5),2002,fa9a1d143e7e0183.jpg
latini marine protype 52,latini marine,15.85,[15.5-16.5),2002,ff7a7871080c0118.jpg
latini marine protype 52,latini marine,15.85,[15.5-16.5),2002,ffcfcfe7e3010100.jpg
latini marine protype 52,latini marine,15.85,[15.5-16.5),2002,fffefcd8cccc0000.jpg
latini marine protype 52,latini marine,15.85,[15.5-16.5),2002,ffffffff010000a7.jpg
nautors swan 40,nautors swan,12.26,[11.5-12.5),1993,1c033f3800387fce.jpg
nautors swan 40,nautors swan,12.26,[11.5-12.5),1993,ffdffffc8680c0e0.jpg
beneteau oceanis 50f,beneteau,15.1,[14.5-15.5),2012,ffff010819fcf000.jpg
beneteau oceanis 50f,beneteau,15.1,[14.5-15.5),2012,ffff87fffc800000.jpg
formosa 51,formosa,15.54,[15.5-16.5),1976,0100000fffffff38.jpg
formosa 51,formosa,15.54,[15.5-16.5),1976,bffffe0e7e3e3c00.jpg
formosa 51,formosa,15.54,[15.5-16.5),1976,ffffffff90000000.jpg
jeanneau sun odyssey 519,jeanneau,15.54,[15.5-16.5),2016,ff40f3fe7e7c3000.jpg
comar comet 50 cl,comet,15.24,[14.5-15.5),2003,fffffffb0a000001.jpg
amel 54,amel,16.4,[15.5-16.5),2005,7fffff3e3c000000.jpg
bavaria 50 cruiser,bavaria,15.24,[14.5-15.5),2008,00ff8783079ff8c0.jpg
bavaria 50 cruiser,bavaria,15.24,[14.5-15.5),2008,fffe8040ef3f0300.jpg
dufour 405 grand large,dufour,12.17,[11.5-12.5),2011,fffffefc603c0c00.jpg
lagoon 42,lagoon,12.8,[12.5-13.5),2020,000082feff3f819f.jpg
lagoon 42,lagoon,12.8,[12.5-13.5),2020,feecc07d3e360606.jpg
lagoon 42,lagoon,12.8,[12.5-13.5),2020,ffff8ce06e400000.jpg
lagoon 42,lagoon,12.8,[12.5-13.5),2020,1ff0cffffe3e0c00.jpg
lagoon 42,lagoon,12.8,[12.5-13.5),2020,cc0ffb7c7ff9f000.jpg
lagoon 42,lagoon,12.8,[12.5-13.5),2020,f7013ce2fffee0c0.jpg
lagoon 42,lagoon,12.8,[12.5-13.5),2020,fcfffcfffe220000.jpg
lagoon 42,lagoon,12.8,[12.5-13.5),2020,fefffffeff000400.jpg
lagoon 42,lagoon,12.8,[12.5-13.5),2020,ff8f204fff7e0e00.jpg
lagoon 42,lagoon,12.8,[12.5-13.5),2020,ffffef7573210120.jpg
lagoon 42,lagoon,12.8,[12.5-13.5),2020,ffffff6f13130000.jpg
bavaria c50  a/c,bavaria,15.24,[14.5-15.5),2023,7717f7f7e7c70000.jpg
dufour catamarans nautitech 395,dufour,11.98,[11.5-12.5),1998,0717ceffff670200.jpg
dufour catamarans nautitech 395,dufour,11.98,[11.5-12.5),1998,bfefffff00000100.jpg
beneteau first 42 s 7,beneteau,12.95,[12.5-13.5),1993,dfdff97f1c0000c1.jpg
beneteau first 42 s 7,beneteau,12.95,[12.5-13.5),1993,f3fbbfff7860c2c0.jpg
beneteau sense 50,beneteau,15.27,[14.5-15.5),2012,ffffe3c9b90d01c0.jpg
beneteau oceanis 46.1,beneteau,13.65,[13.5-14.5),2019,ffffdf070f19c0c0.jpg
beneteau oceanis 46.1,beneteau,13.65,[13.5-14.5),2019,fffffff581030000.jpg
jeanneau sun odyssey 32i,jeanneau,9.6,[9.5-10.5),2008,7fffdf81b7bda101.jpg
jeanneau sun odyssey 32i,jeanneau,9.6,[9.5-10.5),2008,c0c0fbfbbf3c1801.jpg
jeanneau sun odyssey 440,jeanneau,13.39,[12.5-13.5),2022,00e4fff2febcc0c0.jpg
jeanneau sun odyssey 440,jeanneau,13.39,[12.5-13.5),2022,ffffefff3e380000.jpg
moody 45 ds,moody,13.71,[13.5-14.5),2008,fffbfbe39d0380c0.jpg
elan 494 impression a/c,elan,14.94,[14.5-15.5),2014,ffff8f01018fffff.jpg
beneteau oceanis 48,beneteau,14.63,[14.5-15.5),2015,0000187c7e1e0200.jpg
beneteau oceanis 48,beneteau,14.63,[14.5-15.5),2015,ffffffff3e000000.jpg
beneteau oceanis 48,beneteau,14.63,[14.5-15.5),2015,ffffffff7f070200.jpg
solaris 44.2,solaris,13.35,[12.5-13.5),2019,3ffb5f5d343c3201.jpg
solaris 44.2,solaris,13.35,[12.5-13.5),2019,7fffffffd8798000.jpg
solaris 44.2,solaris,13.35,[12.5-13.5),2019,8f8f8f8fffc30383.jpg
solaris 44.2,solaris,13.35,[12.5-13.5),2019,ffffcf60008181c0.jpg
siltala nauticat 33,nauticat,10.2,[9.5-10.5),1978,fffff9f8e0200100.jpg
norlin 6m mit platz in luzern,norlin,10.18,[9.5-10.5),1983,ec663c0e01c0f4fe.jpg
moser m2,moser,8.6,[8.5-9.5),1982,80f8fe36c080067e.jpg
pelle peterson fenix,pelle peterson,8.5,[7.5-8.5),1982,0008181ff7ff3918.jpg
pelle peterson fenix,pelle peterson,8.5,[7.5-8.5),1982,9fffff7fdc9c0800.jpg
pelle peterson fenix,pelle peterson,8.5,[7.5-8.5),1982,d8f7c4d4fefc7800.jpg
pelle peterson fenix,pelle peterson,8.5,[7.5-8.5),1982,ffffcb07f8bc8400.jpg
pelle peterson fenix,pelle peterson,8.5,[7.5-8.5),1982,fffff8ff1f070000.jpg
pelle peterson fenix,pelle peterson,8.5,[7.5-8.5),1982,fffffefd810080f0.jpg
pelle peterson fenix,pelle peterson,8.5,[7.5-8.5),1982,ffffffc7309f0000.jpg
hunter boats 460,hunter boats,14.02,[13.5-14.5),2000,f0f0f0ffffff0080.jpg
leopard 50,leopard,15.42,[14.5-15.5),2019,ffcfef197f700000.jpg
leopard 50,leopard,15.42,[14.5-15.5),2019,ffff18005f781800.jpg
leopard 50,leopard,15.42,[14.5-15.5),2019,ffff5e437f3c0400.jpg
contrast 33 - 1984,contrast,9.85,[9.5-10.5),1984,0f1f7f4fc000030f.jpg
contrast 33 - 1984,contrast,9.85,[9.5-10.5),1984,ffff4f1fbf808060.jpg
schokker langenberg,schokker,9.75,[9.5-10.5),1982,fffb397100080000.jpg
schokker langenberg,schokker,9.75,[9.5-10.5),1982,ffffff010060e71f.jpg
lagoon 46,lagoon,14.02,[13.5-14.5),2021,cbc1c3ffffc3c1cb.jpg
bali catamarans 4.6 a/c,bali catamarans,14.02,[13.5-14.5),2022,000000acffff7d00.jpg
bali catamarans 4.6 a/c,bali catamarans,14.02,[13.5-14.5),2022,000004ffefff7c00.jpg
bali catamarans 4.6 a/c,bali catamarans,14.02,[13.5-14.5),2022,0000cfffefff3000.jpg
bali catamarans 4.6 a/c,bali catamarans,14.02,[13.5-14.5),2022,1030f3ffe31f0c00.jpg
bali catamarans 4.6 a/c,bali catamarans,14.02,[13.5-14.5),2022,e0f0e0fcf680a0e3.jpg
bali catamarans 4.6 a/c,bali catamarans,14.02,[13.5-14.5),2022,fe7c01c08000ffff.jpg
bali catamarans 4.6 a/c,bali catamarans,14.02,[13.5-14.5),2022,ffc1c1c1cfc1c1ff.jpg
bali catamarans 4.6 a/c,bali catamarans,14.02,[13.5-14.5),2022,ffff100080c2f6e2.jpg
bavaria 46 cruiser a/c,bavaria,14.02,[13.5-14.5),2023,ff171100100107ff.jpg
bavaria 46 cruiser a/c,bavaria,14.02,[13.5-14.5),2023,ff171100100107ff.jpg
bavaria cruise 40,bavaria,11.99,[11.5-12.5),2012,80ffffffff001010.jpg
bavaria cruise 40,bavaria,11.99,[11.5-12.5),2012,ffffff81003e7e00.jpg
fountaine pajot saba 50,fountaine pajot,14.98,[14.5-15.5),2016,0080800000ffffff.jpg
fountaine pajot saba 50,fountaine pajot,14.98,[14.5-15.5),2016,c7ffff7c10330000.jpg
fountaine pajot saba 50,fountaine pajot,14.98,[14.5-15.5),2016,fffff87838020008.jpg
alubat ovni 450,alubat,13.98,[13.5-14.5),2020,00181c3c3e7f7081.jpg
alubat ovni 450,alubat,13.98,[13.5-14.5),2020,1f0803ffff3f0301.jpg
alubat ovni 450,alubat,13.98,[13.5-14.5),2020,7fffffff00000000.jpg
alubat ovni 450,alubat,13.98,[13.5-14.5),2020,b83064cadef043cb.jpg
alubat ovni 450,alubat,13.98,[13.5-14.5),2020,e00202faf7ff7e00.jpg
alubat ovni 450,alubat,13.98,[13.5-14.5),2020,ffff3f1f0f010000.jpg
alubat ovni 450,alubat,13.98,[13.5-14.5),2020,ffff7f7f01000000.jpg
alubat ovni 450,alubat,13.98,[13.5-14.5),2020,fffffe303bf01400.jpg
alubat ovni 450,alubat,13.98,[13.5-14.5),2020,ffffffff80000000.jpg
lagoon 450 a/c,lagoon,13.72,[13.5-14.5),2014,cfffefeeff181808.jpg
duvoisin nautique 505,duvoisin nautique,5.05,[4.5-5.5),1998,0000381e0cffffff.jpg
duvoisin nautique 505,duvoisin nautique,5.05,[4.5-5.5),1998,fc7d7f0272e67e18.jpg
elan 45 impression a/c,elan,13.72,[13.5-14.5),2015,e770c00207cffae0.jpg
hanse 458,hanse,13.72,[13.5-14.5),2019,000022f1ff8320c3.jpg
hanse 458 a/c,hanse,13.72,[13.5-14.5),2019,fc00003cbcffff01.jpg
bavaria 36,bavaria,11.36,[10.5-11.5),2004,003eff467e7f4b01.jpg
gib sea 28,gib sea,8.55,[8.5-9.5),1981,1f0c0f7f7e1c1804.jpg
gib sea 28,gib sea,8.55,[8.5-9.5),1981,7fffffffc7000000.jpg
gib sea 28,gib sea,8.55,[8.5-9.5),1981,ffff3f3f01010000.jpg
olsen nimbus  26,olsen,8.0,[7.5-8.5),1972,f8f8a0fefcf0c408.jpg
olsen nimbus  26,olsen,8.0,[7.5-8.5),1972,febcfcff0000f0c8.jpg
etap 28 i,etap,8.58,[8.5-9.5),1990,2fffffff7f380000.jpg
etap 28 i,etap,8.58,[8.5-9.5),1990,f3ffffff7c010000.jpg
etap 28 i,etap,8.58,[8.5-9.5),1990,ffff00ffbf008080.jpg
etap 28 i,etap,8.58,[8.5-9.5),1990,ffff10fe8f004000.jpg
etap 28 i,etap,8.58,[8.5-9.5),1990,ffff3eff7d000000.jpg
etap 28 i,etap,8.58,[8.5-9.5),1990,ffff7f7f78000000.jpg
etap 28 i,etap,8.58,[8.5-9.5),1990,ffffa4ef7c700000.jpg
leopard 40,leopard,12.19,[11.5-12.5),2020,c7c1c7e7e7c7c1c7.jpg
leopard 40,leopard,12.19,[11.5-12.5),2020,ffe3ec60e37c1c01.jpg
leopard 40,leopard,12.19,[11.5-12.5),2020,fffcfcbc80c00000.jpg
leopard 40,leopard,12.19,[11.5-12.5),2020,fffefefc80808001.jpg
leopard 40,leopard,12.19,[11.5-12.5),2020,ffffafbd11000000.jpg
leopard 40,leopard,12.19,[11.5-12.5),2020,ffffe6a30040c0c0.jpg
csy 44 walkover,csy,44.0,[43.5-44.5),1979,bfffffff81810200.jpg
csy 44 walkover,csy,44.0,[43.5-44.5),1979,ffffff87c0800000.jpg
csy 44 walkover,csy,44.0,[43.5-44.5),1979,ffffffff00008001.jpg
csy 44 walkover,csy,44.0,[43.5-44.5),1979,ffffffff1d000000.jpg
csy 44 walkover,csy,44.0,[43.5-44.5),1979,ffffffffff008000.jpg
al custom classic wooden boat,al custom,13.41,[12.5-13.5),1980,04ffff7f17040000.jpg
jeanneau sun magic 44,jeanneau,13.41,[12.5-13.5),1989,0000ffffff800000.jpg
jeanneau sun magic 44,jeanneau,13.41,[12.5-13.5),1989,ffff0013fffcf040.jpg
jeanneau sun magic 44,jeanneau,13.41,[12.5-13.5),1989,ffffffff00fc0200.jpg
wirz lacustre,lacustre,9.5,[8.5-9.5),1998,00000417ffff8181.jpg
